Unnamed: 0,artist_name,track_name,track_id,popularity,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1380361,Rihanna,S&M,7ySUcLPVX7KudhnmNcgY2D,80,2010,pop,0.769,0.684,1,-5.019,1,0.0411,0.0105,0.000125,0.0887,0.835,127.972,243600,4
1380371,Justin Bieber,Baby,6epn3r7S14KUqlReYr77hA,80,2010,pop,0.728,0.859,5,-5.237,0,0.137,0.0401,0.0,0.111,0.535,65.043,214240,4
487892,Doja Cat,Need to Know,3Vi5XqYrmQgOYBajMWSvCi,80,2021,dance,0.664,0.609,1,-6.509,1,0.0707,0.304,0.0,0.0926,0.194,130.041,210560,4
397236,"Tyler, The Creator",NEW MAGIC WAND,0fv2KH6hac06J86hBUTcSf,80,2019,hip-hop,0.621,0.73,5,-5.414,0,0.107,0.0967,0.000131,0.673,0.464,139.566,195320,4
188804,Wiz Khalifa,See You Again (feat. Charlie Puth),2JzZzZUQj3Qff7wapcbKjc,80,2015,hip-hop,0.689,0.481,10,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,229526,4
572959,SunKissed Lola,Pasilyo,0uZFcsx96wzbixsULmrg8o,80,2022,rock,0.71,0.61,2,-4.674,1,0.0351,0.415,2.67e-05,0.181,0.404,120.032,270250,3
12109,Macklemore & Ryan Lewis,Can't Hold Us (feat. Ray Dalton),3bidbhpOYeV4knp8AIu8Xn,80,2012,dance,0.641,0.922,2,-4.457,1,0.0786,0.0291,0.0,0.0862,0.847,146.078,258343,4
12106,Pitbull,Timber (feat. Ke$ha),3cHyrEgdyYRjgJKSOiOtcS,80,2012,dance,0.581,0.963,11,-4.087,1,0.0981,0.0295,0.0,0.139,0.788,129.992,204160,4
744884,Shakira,"Whenever, Wherever",2lnzGkdtDj5mtlcOW2yRtG,80,2001,dance,0.794,0.832,1,-4.862,0,0.0407,0.237,1.14e-05,0.203,0.871,107.657,196160,4
272515,XXXTENTACION,Fuck Love (feat. Trippie Redd),7AQim7LbvFVZJE3O8TYgf2,80,2017,emo,0.797,0.533,0,-9.74,0,0.0412,0.0172,0.000152,0.103,0.329,131.036,146520,4
320104,Morgan Wallen,Whiskey Glasses,6foY66mWZN0pSRjZ408c00,80,2018,country,0.614,0.68,6,-4.58,1,0.0289,0.369,1.84e-06,0.115,0.707,149.959,234347,4
86214,Jogja Hip Hop Foundation,Cintamu Sepahit Topi Miring,1ixNEKbIZTTZ5LIz3rr9jD,80,2013,hip-hop,0.741,0.801,11,-4.84,1,0.275,0.147,2.73e-05,0.0821,0.561,193.911,294053,4
321018,Lauv,I Like Me Better,0EcQcdcbQeVJn9fknj44Be,80,2018,dance,0.753,0.505,9,-7.621,1,0.255,0.534,2.58e-06,0.104,0.419,91.972,197437,4
340905,A$AP Rocky,Praise The Lord (Da Shine) (feat. Skepta),7ycWLEP1GsNjVvcjawXz3z,80,2018,hip-hop,0.854,0.569,5,-8.151,0,0.106,0.0609,0.0816,0.1,0.294,80.015,205040,4
550144,Kadu Martins,Novinha do Onlyfans (Tchan Ran Tchan Tchan),0oB3IBEhbmgTrL7mV0VnFq,80,2022,forro,0.767,0.684,11,-3.221,0,0.0431,0.508,0.0,0.0417,0.965,95.001,137661,4
560671,Shubh,No Love,08Isz2ETWSBhvIl8UpKYsp,80,2022,hip-hop,0.768,0.487,4,-8.936,0,0.0431,0.24,0.0,0.175,0.722,137.034,170388,4
574209,Junior H,Extssy Model,24teIhDYO2RocTA2v5dY0r,80,2022,sad,0.675,0.725,4,-4.766,0,0.0334,0.0839,0.0,0.334,0.469,92.513,240654,3
406384,Harry Styles,Golden,45S5WTQEGOB1VHr1Q4FuPl,80,2019,pop,0.448,0.838,4,-5.257,0,0.0557,0.21,0.000131,0.131,0.254,139.863,208907,4
591084,Halsey,Die 4 Me,6VYAzAQGFsfEAwdorQaZuU,80,2023,dance,0.694,0.743,7,-4.267,0,0.0833,0.355,0.0,0.275,0.554,145.048,215021,4
541592,Swedish House Mafia,Moth To A Flame (with The Weeknd),0VO8gYVDSwM1Qdd2GsMoYK,80,2022,dance,0.553,0.659,8,-7.295,1,0.0391,0.0027,0.0,0.105,0.105,120.146,234000,4
541657,Lost Frequencies,Back To You,3K00Ib1shkOEiAXU5pec6e,80,2022,dance,0.679,0.548,0,-7.495,1,0.0298,0.234,0.0,0.189,0.413,115.954,155909,4
550146,NATTAN,Love Gostosinho - Ao Vivo,2BlFIe0712LBUtTHxbqjme,80,2022,forro,0.726,0.814,7,-3.853,1,0.031,0.503,0.0,0.753,0.892,141.934,164075,4
406374,Taylor Swift,Paper Rings,4y5bvROuBDPr5fuwXbIBZR,80,2019,pop,0.811,0.719,9,-6.553,1,0.0497,0.0129,1.36e-05,0.0742,0.865,103.979,222400,4
836547,Coldplay,Clocks,0BCPKOYdS2jbQ8iyB56Zns,80,2002,pop,0.577,0.749,5,-7.215,0,0.0279,0.599,0.0115,0.183,0.255,130.97,307880,4
93574,Miley Cyrus,Wrecking Ball,2vwlzO0Qp8kfEtzTsCXfyE,80,2013,pop,0.53,0.422,5,-6.262,1,0.0342,0.407,0.0,0.107,0.349,119.964,221360,4
12113,Swedish House Mafia,Don't You Worry Child - Radio Edit,2V65y3PX4DkRhy1djlxd9p,80,2012,dance,0.612,0.84,11,-3.145,0,0.0509,0.112,0.0,0.116,0.438,129.042,212862,4
515587,24kGoldn,Mood (feat. iann dior),4jPy3l0RUwlUI9T5XHBW2m,80,2021,pop,0.701,0.716,7,-3.671,0,0.0361,0.174,0.0,0.324,0.732,91.007,140533,4
93593,One Direction,Right Now,1dQQ2QlnvXUehsRUrukKmf,80,2013,pop,0.645,0.78,8,-5.165,1,0.0319,0.218,0.0,0.0919,0.372,120.008,200400,4
293479,Chase Atlantic,Swim,3M0lSi5WW79CXQamgSBIjx,80,2017,pop,0.666,0.542,8,-6.429,1,0.0392,0.27,0.0,0.0765,0.0771,120.134,228787,4
560255,Chris Jedi,La Llevo Al Cielo (Ft. Ñengo Flow),6DoL1yYIwEW7VZMRaJhoJI,80,2022,hip-hop,0.795,0.845,9,-3.809,0,0.135,0.105,1.14e-05,0.172,0.769,170.023,254920,4
569236,Isabel LaRosa,i'm yours,37vVp2sWHuuIBOSl1NswP6,80,2022,pop,0.398,0.705,5,-7.07,0,0.0756,0.204,5.13e-05,0.443,0.635,111.487,145668,4
12111,P!nk,Just Give Me a Reason (feat. Nate Ruess),1mKXFLRA179hdOWQBwUk9e,80,2012,dance,0.778,0.547,2,-7.273,1,0.0489,0.346,0.000302,0.132,0.441,95.002,242733,4
569212,Taylor Swift,Karma,7KokYm8cMIXCsGVmUvKtqf,80,2022,pop,0.642,0.62,8,-7.091,1,0.0666,0.0734,0.0,0.483,0.0969,90.02,204852,4
180330,Vundabar,Alien Blues,11iIikXxC6NP0Ma8vMD27x,80,2015,garage,0.467,0.757,3,-5.093,1,0.033,0.0807,0.908,0.0876,0.433,82.282,155933,4
32071,Chief Keef,Love Sosa,01Lr5YepbgjXAWR9iOEyH1,80,2012,hip-hop,0.772,0.413,0,-8.193,0,0.089,0.0361,0.0,0.111,0.211,131.965,246213,4
399067,Labrinth,Mount Everest,1ZdhOMWyFR8Iv9eylMGYg2,80,2019,indie-pop,0.494,0.428,0,-7.239,0,0.205,0.236,0.0698,0.0816,0.44,87.724,157497,4
190724,Beach House,Space Song,7H0ya83CMmgFcOhw0UB6ow,80,2015,indie-pop,0.508,0.792,0,-7.311,0,0.0297,0.229,0.124,0.145,0.601,147.067,320467,4
515576,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),5enxwA8aAbwZbf5qCHORXi,80,2021,pop,0.631,0.518,0,-8.771,1,0.0303,0.274,0.0,0.088,0.205,93.023,613027,4
551846,Anitta,Ai Papai,4PQ5AInr4YoBauth9YPduL,80,2022,funk,0.73,0.966,11,-1.794,0,0.0619,0.081,7.93e-05,0.0946,0.891,168.091,148049,4
297310,Imagine Dragons,Whatever It Takes,6Qn5zhYkTa37e91HC1D7lb,80,2017,rock,0.672,0.655,10,-5.021,0,0.0311,0.0362,0.0,0.117,0.556,134.945,201240,4
569312,Danny Ocean,Fuera del mercado,1UdzJEpgJxtuXAlCOvD4S0,80,2022,pop,0.453,0.673,8,-5.649,1,0.144,0.32,0.0,0.131,0.266,92.06,159849,4
569285,Rex Orange County,THE SHADE,1gH1h30wkQdd9zhY3j7a8T,80,2022,pop,0.898,0.509,5,-7.973,1,0.062,0.391,0.0,0.0876,0.727,119.869,181507,4
560185,NLE Choppa,SLUT ME OUT,5BmB3OaQyYXCqRyN8iR2Yi,80,2022,hip-hop,0.938,0.606,6,-6.396,0,0.419,0.117,0.0,0.528,0.706,121.108,123673,4
569259,Isabel LaRosa,i'm yours sped up,4sFGNz4MYpGoz53ZGCwsiE,80,2022,pop,0.39,0.752,7,-7.581,0,0.19,0.108,0.00308,0.555,0.637,128.926,127781,1
201247,Twenty One Pilots,Ride,2Z8WuEywRWYTKe1NybPQEW,80,2015,rock,0.645,0.713,6,-5.355,1,0.0393,0.00835,0.0,0.113,0.566,74.989,214507,4
605656,Pritam,Tere Pyaar Mein,2ZD4aIEepqZsdxPxLSuUhm,80,2023,indian,0.679,0.748,9,-5.487,0,0.054,0.111,0.0,0.183,0.406,118.945,265108,4
398060,Travis Scott,HIGHEST IN THE ROOM,3eekarcy7kvN4yt5ZFzltW,80,2019,house,0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,175721,4
590798,Morgan Wallen,Man Made A Bar (feat. Eric Church),73zawW1ttszLRgT9By826D,80,2023,country,0.498,0.764,4,-5.006,1,0.0309,0.123,3.07e-05,0.119,0.489,147.984,191231,4
548552,Lil Peep,nuts,11k8KTbNeG9iabeNXMuwf0,80,2022,emo,0.51,0.739,2,-7.41,1,0.0415,0.00872,0.0,0.111,0.148,62.007,85360,4
569200,Omar Apollo,Evergreen (You Didn’t Deserve Me At All),2TktkzfozZifbQhXjT6I33,80,2022,pop,0.697,0.336,9,-10.395,1,0.0424,0.598,0.00528,0.107,0.31,82.029,216680,3
564150,(G)I-DLE,Nxde,6NnCWIWV740gP7DQ8kqdIE,80,2022,k-pop,0.726,0.91,4,-1.948,0,0.179,0.0413,7.81e-06,0.479,0.648,135.966,178453,4
569262,Rauw Alejandro,PUNTO 40,2TDyyEBasw10wu5Uh94bR1,80,2022,pop,0.873,0.826,0,-0.722,1,0.0876,0.00127,0.0361,0.311,0.201,106.972,190654,4
197520,The Weeknd,Often,4PhsKqMdgMEUSstTDAmMpg,80,2015,pop,0.572,0.631,7,-9.836,0,0.0476,0.222,0.0,0.135,0.0713,134.078,249040,4
569198,SZA,Ghost in the Machine (feat. Phoebe Bridgers),4h5x3XHLVYFJaItKuO2rhy,80,2022,pop,0.624,0.433,6,-9.572,1,0.0467,0.837,0.0294,0.113,0.589,124.979,218587,4
1296632,JAY-Z,Run This Town,7LR85XLWw2yXqKBSI5brbG,80,2009,hip-hop,0.632,0.924,1,-1.802,1,0.29,0.281,0.0,0.263,0.441,86.844,267520,4
564153,IVE,LOVE DIVE,0Q5VnK2DYzRyfqQRJuUtvi,80,2022,k-pop,0.703,0.709,1,-4.169,0,0.0433,0.00379,5.43e-05,0.333,0.538,117.941,177187,4
551838,MC MENOR HR,Evoque Prata,0bBwi6ddYeTv5fXgHAdfiH,80,2022,funk,0.872,0.519,7,-4.467,1,0.244,0.306,0.0,0.276,0.52,86.768,107077,5
551884,Mc Paiva ZS,Bandido Não Dança,5WGTBzRLbjj0Sm3Br8X1rI,80,2022,funk,0.585,0.465,9,-7.0,1,0.119,0.326,0.0,0.0714,0.512,85.672,126462,5
608235,FIFTY FIFTY,Cupid,4dKa5ZzlGqUy3Wo0yaXKNI,80,2023,k-pop,0.77,0.661,2,-8.199,1,0.0336,0.652,0.0,0.383,0.943,120.053,174253,4
608237,FIFTY FIFTY,Cupid - Twin Ver.,3Kw7zkALCVxY4wmlnh2IWC,80,2023,k-pop,0.782,0.587,11,-8.3,0,0.0324,0.428,1.85e-06,0.337,0.76,120.041,174253,4
608996,Falling In Reverse,Watch The World Burn,4CiVz4bw7X1zjCaJ5ZwxUS,80,2023,metal,0.395,0.784,10,-5.903,0,0.132,0.0135,0.0,0.213,0.353,161.946,203948,4
515605,Rauw Alejandro,Desesperados,6mmPpaltUZK7xjNlBPQQ0p,80,2021,pop,0.869,0.694,1,-3.35,0,0.0783,0.356,0.00125,0.0878,0.511,90.02,224997,4
608238,TOMORROW X TOGETHER,Tinnitus (Wanna be a rock),0f0SbtoKGe41cX5LzlnX6X,80,2023,k-pop,0.9,0.725,5,-6.213,0,0.135,0.179,0.00101,0.0791,0.791,100.015,157262,4
569249,Benson Boone,In The Stars,1ei3hzQmrgealgRKFxIcWn,80,2022,pop,0.362,0.54,10,-6.031,1,0.0528,0.338,0.0,0.139,0.3,78.007,216410,3
569305,Feid,Ferxxo 100,1sbNEFiURUYfy024cJX8JG,80,2022,pop,0.705,0.562,8,-3.378,0,0.0674,0.257,0.0,0.137,0.569,163.893,167760,4
394310,Ghost,Mary On A Cross,2HZLXBOnaSRhXStMLrq9fD,80,2019,hard-rock,0.466,0.9,11,-4.469,1,0.0447,0.000235,0.00104,0.103,0.561,130.02,244804,4
888447,Tego Calderón,Pa' Que Retozen,5YJ4BVvTFmVCxUyhKejHfR,80,2003,hip-hop,0.815,0.856,1,-3.825,0,0.122,0.4,8.34e-05,0.244,0.872,91.995,151667,4
507275,Chani Nattan,Daku,3wz2vWhYnnBoFmgMkqtzLy,80,2021,hip-hop,0.847,0.558,8,-5.855,0,0.0663,0.325,0.0,0.135,0.495,98.062,131078,4
515577,Taylor Swift,Wildest Dreams (Taylor's Version),1Ov37jtRQ2YNAe8HzfczkL,80,2021,pop,0.583,0.67,8,-7.289,1,0.0646,0.0374,0.0001,0.126,0.498,140.061,220433,4
354036,Imagine Dragons,Natural,2FY7b99s15jUprqC0M5NCT,80,2018,rock,0.704,0.611,2,-6.112,1,0.0409,0.217,0.0,0.0812,0.22,100.0,189467,4
1437935,Childish Gambino,Les,0YsGMHid6sFq5PcToe3JZE,80,2011,hip-hop,0.541,0.674,1,-7.04,0,0.0841,0.00649,9.76e-05,0.235,0.123,103.139,317293,4
541624,David Guetta,Crazy What Love Can Do,1WCEAGGRD066z2Q89ObXTq,80,2022,dance,0.601,0.713,4,-3.758,0,0.0449,0.0282,0.0,0.158,0.464,122.872,169756,4
146795,One Direction,18,3JjnGLK8IxkNLvo8Lb3KOM,80,2014,pop,0.681,0.582,6,-7.76,0,0.0313,0.22,0.0,0.119,0.221,124.038,248360,4
453178,King,Tu Aake Dekhle,0yCWDaAgOtg6TKlNCg9rwA,80,2020,hip-hop,0.77,0.84,11,-4.022,1,0.107,0.515,0.00452,0.145,0.192,96.012,270000,4
597431,Matheus Fernandes,Altas Loucurinhas (Uni Duni Tê) - Ao Vivo,2kBbHpJTc7MWs8F3XhClBD,80,2023,forro,0.857,0.772,9,-2.418,1,0.0345,0.245,0.0,0.118,0.886,128.0,202412,4
612600,Rauw Alejandro,RON COLA,5S8i9p2xS8M8pFqfZMbMzI,80,2023,pop,0.739,0.682,9,-5.121,0,0.0972,0.417,3.95e-05,0.105,0.476,94.048,186723,4
551863,MC K.K,Agudo Mágico 3,6Hio4nlyWL2WBL8nYlbuGt,80,2022,funk,0.649,0.797,6,-2.405,0,0.0504,0.221,0.0352,0.0728,0.49,129.966,176360,4
569270,Justine Skye,Collide (Sped Up Remix),1r6qzxz77Tvbrvqd1Q1MIN,80,2022,pop,0.362,0.432,2,-9.359,0,0.112,0.0882,0.0,0.264,0.256,81.29,221169,4
569211,Taylor Swift,Bejeweled,3qoftcUZaUOncvIYjFSPdE,80,2022,pop,0.696,0.559,7,-9.19,1,0.0693,0.0618,5.58e-05,0.0887,0.433,163.999,194166,4
612547,SZA,Kill Bill - Sped Up Version,2ty6DmPnxVPpEFuB23XM0x,80,2023,pop,0.678,0.798,10,-5.195,1,0.0316,0.0383,0.269,0.126,0.509,99.941,137528,4
1309416,Rihanna,Rude Boy,60jzFy6Nn4M0iD1d94oteF,80,2009,pop,0.563,0.75,11,-4.496,1,0.127,0.113,0.0,0.0788,0.812,173.906,222920,4
1145378,Arctic Monkeys,505,58ge6dfP91o9oXMzq3XkIS,80,2007,garage,0.52,0.852,0,-5.866,1,0.0543,0.00237,5.79e-05,0.0733,0.234,140.267,253587,4
119674,Calvin Harris,Summer,6YUTL4dYpB9xZO5qExPf05,80,2014,dance,0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949,222533,4
354035,Panic! At The Disco,High Hopes,1rqqCSm0Qe4I9rUvWncaom,80,2018,rock,0.579,0.904,5,-2.729,1,0.0618,0.193,0.0,0.064,0.681,82.014,190947,4
540769,Morgan Wallen,Thought You Should Know,6NHpyYvJyQsg2nXXzGYc2R,79,2022,country,0.529,0.695,6,-6.174,1,0.0278,0.488,1.24e-05,0.142,0.514,139.993,215572,4
560751,Shubh,Baller,42TMa2hgBNjte4uV7jNCnQ,79,2022,hip-hop,0.711,0.702,5,-10.048,1,0.233,0.00487,0.0163,0.0932,0.674,180.219,148188,4
397237,"Tyler, The Creator",EARFQUAKE,5hVghJ4KaYES3BFUATCYn0,79,2019,hip-hop,0.554,0.498,9,-8.866,1,0.0685,0.23,5.98e-06,0.795,0.413,79.635,190067,4
397238,Bakar,Hell N Back,3NRql0A1Ef4RCvT473iqgD,79,2019,hip-hop,0.584,0.684,10,-4.314,0,0.567,0.312,9.05e-05,0.112,0.72,210.164,213573,4
32069,Kendrick Lamar,Money Trees,2HbKqm4o0w5wEeEFXm2sD4,79,2012,hip-hop,0.716,0.531,7,-7.355,1,0.122,0.0703,0.0,0.224,0.344,71.994,386907,4
476744,Zack Tabudlo,Pano,08MFgEQeVLF37EyZ7jcwLc,79,2021,acoustic,0.375,0.457,3,-7.018,1,0.0315,0.868,0.0145,0.191,0.415,174.839,254400,3
541633,Nathan Dawe,21 Reasons (feat. Ella Henderson),1RF02Cf80mTaeNXG2P2boR,79,2022,dance,0.621,0.785,6,-4.499,1,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,155253,4
18491,Mac DeMarco,My Kind of Woman,6jgkEbmQ2F2onEqsEhiliL,79,2012,edm,0.501,0.765,6,-7.063,0,0.0281,0.00294,0.49,0.184,0.46,91.771,190846,4
397239,Mustard,Ballin' (with Roddy Ricch),3QzAOrNlsabgbMwlZt7TAY,79,2019,hip-hop,0.809,0.545,7,-6.678,1,0.0735,0.392,0.0,0.151,0.244,97.008,180435,4
1018084,50 Cent,Candy Shop,5D2mYZuzcgjpchVY1pmTPh,79,2005,hip-hop,0.614,0.574,11,-7.961,1,0.466,0.0253,3.2e-05,0.38,0.755,125.173,209107,5
1437934,Frank Ocean,Novacane,4osgfFTICMkcGbbigdsa53,79,2011,hip-hop,0.762,0.508,3,-9.112,1,0.0919,0.0584,0.00126,0.16,0.37,93.51,302347,4
569234,Harry Styles,Keep Driving,2NcQic8JxdjAlAHuNbOIRE,79,2022,pop,0.721,0.479,9,-9.669,1,0.226,0.321,0.00156,0.182,0.902,164.948,140242,3
569239,Harry Styles,Little Freak,3i058E8uxTsYqJ5NWZzqSj,79,2022,pop,0.559,0.535,3,-7.723,1,0.039,0.719,0.000143,0.0954,0.402,141.96,202183,4
591086,Lizzo,Special (feat. SZA),0rc1HCVoReqzzXF9jssqZk,79,2023,dance,0.464,0.724,7,-5.019,1,0.0705,0.0188,0.0,0.679,0.303,82.526,174749,4
305222,Rag'n'Bone Man,Human,58zsLZPvfflaiIbNWoA22O,79,2017,soul,0.602,0.707,9,-4.097,1,0.302,0.393,0.0,0.165,0.554,75.087,200187,4
515590,Maroon 5,Beautiful Mistakes (feat. Megan Thee Stallion),5zFglKYiknIxks8geR8rcL,79,2021,pop,0.713,0.676,10,-5.483,1,0.027,0.0377,0.0,0.154,0.721,99.048,227395,4
560663,Rels B,pa quererte,0FDTPGlLjF8SGWSsHyzNBe,79,2022,hip-hop,0.937,0.63,2,-6.063,0,0.0502,0.61,3.88e-06,0.0734,0.943,132.033,167273,4
540768,Morgan Wallen,One Thing At A Time,6KGtAlYvgm4W9PoYabFAYE,79,2022,country,0.614,0.913,7,-5.126,1,0.0296,0.0042,1.72e-06,0.26,0.92,141.982,206865,4
545090,LF SYSTEM,Afraid To Feel,40SBS57su9xLiE1WqkXOVr,79,2022,disco,0.578,0.912,1,-3.929,1,0.114,0.0166,0.00362,0.273,0.68,127.87,177525,4
188790,Kendrick Lamar,Alright,3iVcZ5G6tvkXZkZKlMpIUs,79,2015,hip-hop,0.796,0.766,7,-5.974,1,0.238,0.0742,0.0,0.0827,0.558,110.034,219333,4
551880,Luísa Sonza,MAMA.CITA (hasta la vista),2m6ZDDrTvDQtKbwNFyI3r5,79,2022,funk,0.778,0.706,6,-3.864,1,0.133,0.0607,0.0,0.0969,0.71,129.027,154419,4
12105,MKTO,Classic,6FE2iI43OZnszFLuLtvvmg,79,2012,dance,0.72,0.791,1,-4.689,1,0.124,0.0384,0.0,0.157,0.756,102.071,175427,4
1437932,J. Cole,Work Out,2wAJTrFhCnQyNSD3oUgTZO,79,2011,hip-hop,0.831,0.427,2,-6.903,1,0.106,0.0531,0.0,0.307,0.216,93.004,235320,4
406385,Lana Del Rey,Cinnamon Girl,2mdEsXPu8ZmkHRRtAdC09e,79,2019,pop,0.294,0.337,6,-10.614,0,0.036,0.814,0.414,0.14,0.135,91.781,300683,5
1450775,Adele,Rolling in the Deep,1c8gk2PeTE04A1pIDH9YMk,79,2011,pop,0.73,0.769,8,-5.114,1,0.0298,0.138,0.0,0.0473,0.507,104.948,228093,4
397235,Baby Keem,ORANGE SODA,5FkoSXiJPKTNyYgALRJFhD,79,2019,hip-hop,0.83,0.564,1,-7.822,1,0.235,0.177,0.0,0.128,0.107,85.042,129882,4
93575,Kodaline,All I Want,0NlGoUyOJSuSHmngoibVAs,79,2013,pop,0.188,0.411,0,-9.733,1,0.0484,0.174,0.153,0.0843,0.159,187.376,305747,3
569295,Lewis Capaldi,Pointless,4JBiO7wRnE6ueszEUpo347,79,2022,pop,0.325,0.59,4,-3.943,1,0.0495,0.0686,0.0,0.104,0.278,180.449,235752,3
397396,Rels B,A Mí,7MmrcXVA7A5zZ2CbDuGHNa,79,2019,hip-hop,0.846,0.548,1,-6.397,1,0.256,0.241,0.0713,0.0419,0.516,94.925,209680,4
461997,SZA,Good Days,3YJJjQPAbDT7mGpX3WtQ9A,79,2020,pop,0.436,0.655,1,-8.37,0,0.0583,0.499,8.1e-06,0.688,0.412,121.002,279204,4
1450773,Adele,Set Fire to the Rain,73CMRj62VK8nUS4ezD2wvi,79,2011,pop,0.603,0.67,2,-3.882,0,0.0249,0.00408,1.68e-06,0.112,0.446,107.993,242974,4
574189,Peso Pluma,El Belicon,5bU6rOWXTwagpjUcGp7I8N,79,2022,sad,0.409,0.713,8,-6.713,1,0.03,0.434,0.000719,0.206,0.725,97.029,214398,3
138944,Pharrell Williams,"Happy - From ""Despicable Me 2""",60nZcImufyMA1MKQY3dcCH,79,2014,hip-hop,0.647,0.822,5,-4.662,0,0.183,0.219,0.0,0.0908,0.962,160.019,232720,4
551859,Mc Jacaré,Toma Tapa,2Vl7x4BkNhhJkEmQQMcV0V,79,2022,funk,0.921,0.55,3,-4.736,0,0.369,0.196,1.41e-05,0.0947,0.848,129.847,122995,4
605213,Daddy Yankee,LA HORA Y EL DÍA,1j4yhkxSCEDmiLVKjpYKWq,79,2023,hip-hop,0.806,0.83,7,-3.767,0,0.0981,0.117,0.0,0.101,0.663,81.01,217255,4
452809,"Tyler, The Creator",BEST INTEREST,3jHdKaLCkuNEkWcLVmQPCX,79,2020,hip-hop,0.596,0.575,11,-8.325,0,0.0514,0.0861,0.000153,0.334,0.34,98.265,127921,3
1030124,Rihanna,Pon de Replay,4TsmezEQVSZNNPv5RJ65Ov,79,2005,pop,0.779,0.64,7,-8.415,1,0.159,0.000155,0.00077,0.101,0.498,99.019,246960,4
1367729,Eminem,Not Afraid,7Ie9W94M7OjPoZVV216Xus,79,2010,hip-hop,0.855,0.954,0,-1.19,0,0.264,0.529,0.0,0.205,0.668,114.635,248133,5
452812,$uicideboy$,"...And to Those I Love, Thanks for Sticking Around",30QR0ndUdiiMQMA9g1PGCm,79,2020,hip-hop,0.792,0.511,2,-6.876,1,0.0409,0.124,9.04e-05,0.14,0.111,113.983,168490,4
328650,Lil Peep,Falling Down - Bonus Track,4jvjzW7Hm0yK4LvvE0Paz9,79,2018,emo,0.669,0.574,4,-6.442,0,0.0286,0.0175,0.00294,0.146,0.273,120.013,196400,4
551882,MC Cabelinho,FOGO E GASOLINA,52EYWdjiulHaehpexuowyh,79,2022,funk,0.531,0.629,10,-6.378,0,0.108,0.184,0.0,0.134,0.508,141.562,181768,4
605181,Toosii,Favorite Song,1SRw5p2lVAi7RGlHEmZg66,79,2023,hip-hop,0.816,0.367,2,-9.354,1,0.0588,0.314,0.0,0.0987,0.413,116.035,208630,4
605402,Duki,Si Me Sobrara el Tiempo,2ypbIXW3a7fsLdLtLpZWDZ,79,2023,hip-hop,0.733,0.822,8,-3.842,0,0.077,0.0308,0.0,0.101,0.348,122.005,188784,4
293466,SZA,Broken Clocks,2fXwCWkh6YG5zU1IyvQrbs,79,2017,pop,0.692,0.684,6,-7.364,1,0.155,0.131,0.0,0.156,0.406,112.912,231253,4
293467,Khalid,Young Dumb & Broke,5Z3GHaZ6ec9bsiI5BenrbY,79,2017,pop,0.799,0.539,1,-6.351,1,0.0421,0.199,1.66e-05,0.165,0.394,136.948,202547,4
569293,Oxlade,KU LO SA - A COLORS SHOW,2WigMwGJysIh9fRnSJvpjn,79,2022,pop,0.649,0.655,10,-5.534,0,0.0652,0.307,0.0,0.22,0.793,92.9,147581,4
293469,Daniel Caesar,Get You (feat. Kali Uchis),7zFXmv6vqI4qOt4yGf3jYZ,79,2017,pop,0.658,0.294,4,-8.533,0,0.0321,0.422,5.2e-05,0.0749,0.358,74.038,278180,4
146781,Maroon 5,Animals,2bL2gyO6kBdLkNSkxXNh6x,79,2014,pop,0.279,0.742,4,-6.46,0,0.0898,0.000185,0.0,0.593,0.328,189.868,231013,4
293471,Taylor Swift,Getaway Car,0VE4kBnHJUgtMf0dy6DRmW,79,2017,pop,0.562,0.689,2,-6.745,1,0.127,0.00465,2.23e-06,0.0888,0.351,172.054,233627,4
253072,Chord Overstreet,Hold On,5vjLSffimiIP26QG5WcN2K,79,2017,acoustic,0.618,0.443,2,-9.681,1,0.0526,0.469,0.0,0.0829,0.167,119.949,198853,4
264780,Selena Gomez,Wolves,0tBbt8CrmxbjRP0pueQkyU,79,2017,dance,0.724,0.804,11,-4.614,0,0.0448,0.124,0.0,0.204,0.306,124.987,197993,4
264781,Dua Lipa,New Rules,2ekn2ttSfGqwhhate0LSR0,79,2017,dance,0.762,0.7,9,-6.021,0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,209320,4
541589,Nicki Minaj,Super Freaky Girl,4C6Uex2ILwJi9sZXRdmqXp,79,2022,dance,0.95,0.891,2,-2.653,1,0.241,0.0645,1.77e-05,0.309,0.912,133.01,170977,4
293478,Daniel Caesar,Best Part (feat. H.E.R.),1RMJOxR6GRPsBHL8qeC2ux,79,2017,pop,0.524,0.364,7,-10.209,1,0.0367,0.808,0.0,0.1,0.436,75.24,209831,4
569294,Cian Ducrot,I'll Be Waiting,0JIhRhZPF5j5dx0FGqTWxy,79,2022,pop,0.509,0.619,1,-4.102,1,0.0391,0.355,0.0,0.0739,0.544,155.955,172547,4
